"id","execute_time","err_msg","base_address","entry_valid"
1756,"00:00:09.682816",NULL,16615948,"invalid"
1757,"00:00:14.191966",NULL,0,"invalid"
1758,"00:00:11.062195",NULL,0,"invalid"
1759,"00:00:12.536257",NULL,0,"invalid"
1760,"00:00:10.702552",NULL,0,"invalid"
1761,"00:00:12.046404",NULL,0,"invalid"
1764,"00:00:11.247234",NULL,0,"valid"
1765,"00:00:11.153118",NULL,0,"valid"
1766,"00:00:11.341914",NULL,0,"valid"
1767,"00:00:11.369987",NULL,0,"valid"
1780,"00:08:46.517652",NULL,0,"invalid"
1781,"00:01:17.119753",NULL,0,"valid"
1782,"00:01:15.28811",NULL,0,"valid"
1783,"00:01:16.08844",NULL,0,"valid"
1784,"00:01:18.071635",NULL,0,"valid"
1785,"00:01:16.899822",NULL,0,"valid"
1786,"00:01:10.770704",NULL,0,"valid"
1787,"00:01:04.211349",NULL,131584,"valid"
1788,"00:01:04.53082",NULL,131584,"valid"
1789,"00:00:08.500263",NULL,868352,"invalid"
1790,"00:00:09.791764",NULL,868352,"invalid"
1791,"00:00:09.541541",NULL,868352,"invalid"
1792,"00:00:09.359468",NULL,868352,"invalid"
1793,"00:00:06.660698",NULL,536870800,"invalid"
1794,"00:00:06.839779",NULL,536870904,"invalid"
1795,"00:00:26.762141",NULL,524288,"valid"
1797,"00:00:27.520063",NULL,110592,"valid"
1798,"00:00:27.574583",NULL,110592,"valid"
1799,"00:00:38.241364",NULL,8192,"valid"
1800,"00:00:48.692028",NULL,8192,"valid"
1801,"00:01:14.613889",NULL,134295552,"invalid"
1802,"00:01:14.065822",NULL,134295552,"invalid"
1803,"00:01:09.376153",NULL,0,"invalid"
1804,"00:01:09.233505",NULL,0,"invalid"
1805,"00:00:17.304611",NULL,0,"invalid"
1806,"00:02:23.231135",NULL,134479872,"valid"
1807,"00:01:10.575965",NULL,520093696,"invalid"
1808,"00:00:45.949715",NULL,598016,"invalid"
1809,"00:00:46.457222",NULL,434176,"invalid"
1810,"00:00:21.20036",NULL,134250496,"invalid"
1812,"00:01:10.753977",NULL,268460016,"invalid"
1813,"00:01:12.083483",NULL,268460016,"invalid"
1814,"00:01:13.591434",NULL,268460016,"invalid"
1815,"00:01:10.916468",NULL,268460016,"invalid"
1816,"00:01:10.964254",NULL,268460016,"invalid"
1817,"00:01:11.493284",NULL,268460016,"invalid"
1818,"00:01:10.023171",NULL,268460016,"invalid"
1819,"00:00:18.205437",NULL,134250496,"invalid"
1820,"00:00:17.641131",NULL,134250496,"invalid"
1821,"00:00:22.457471",NULL,81920,"valid"
1822,"00:00:21.578629",NULL,81920,"valid"
1823,"00:00:19.983314",NULL,134230016,"valid"
1824,"00:00:18.250785",NULL,134230016,"valid"
1825,"00:08:14.143845",NULL,0,"invalid"
1826,"00:09:15.671245",NULL,0,"invalid"
1827,"00:09:04.806057",NULL,0,"invalid"
1828,"00:08:49.149098",NULL,0,"invalid"
1832,"00:01:03.555009",NULL,268435456,"valid"
1833,"00:00:29.659855",NULL,114688,"valid"
1834,"00:00:15.974935",NULL,536863564,"invalid"
1835,"00:00:33.152118",NULL,114688,"valid"
1836,"00:00:32.849563",NULL,114688,"valid"
1837,"00:00:32.922865",NULL,114688,"valid"
1838,"00:00:34.505052",NULL,114688,"valid"
1839,"00:00:24.171165",NULL,134251008,"valid"
1840,"00:00:24.09844",NULL,134251008,"valid"
1841,"00:00:22.737559",NULL,134251008,"valid"
1842,"00:00:05.993619",NULL,134251008,"valid"
1843,"00:00:23.30034",NULL,134251008,"valid"
1845,"00:00:15.502915",NULL,0,"invalid"
1846,"00:00:22.560266",NULL,16384,"valid"
1847,"00:00:17.131459",NULL,0,"invalid"
1848,"00:00:17.290057",NULL,0,"invalid"
1849,"00:00:17.543434",NULL,0,"invalid"
1850,"00:00:11.590788",NULL,0,"invalid"
1851,"00:00:13.038512",NULL,0,"invalid"
1852,"00:00:19.954001",NULL,81920,"valid"
1853,"00:00:16.298904",NULL,81920,"valid"
1854,"00:00:18.840711",NULL,81920,"valid"
1855,"00:00:18.407417",NULL,81920,"valid"
1856,"00:00:19.520917",NULL,81920,"valid"
1861,"00:00:11.294769",NULL,98304,"valid"
1862,"00:00:58.043876",NULL,8441344,"invalid"
1863,"00:01:00.707524",NULL,8441344,"invalid"
1864,"00:00:20.358123",NULL,126976,"valid"
1865,"00:00:12.586329",NULL,134231498,"valid"
1866,"00:00:28.014005",NULL,98304,"valid"
1867,"00:01:06.832043",NULL,65460,"invalid"
1868,"00:01:07.865029",NULL,65460,"invalid"
1869,"00:01:06.522281",NULL,65460,"invalid"
1870,"00:00:11.387074",NULL,134226392,"invalid"
1872,"00:00:19.230202",NULL,0,"invalid"
1873,"00:00:20.225917",NULL,0,"invalid"
1874,"00:00:19.430565",NULL,0,"invalid"
1875,"00:00:21.599439",NULL,0,"invalid"
1880,"00:00:20.885981",NULL,0,"invalid"
1885,"00:09:13.746131",NULL,134164480,"invalid"
1886,"00:09:04.983697",NULL,0,"invalid"
1887,"00:08:36.019117",NULL,0,"invalid"
1888,"00:08:38.068484",NULL,0,"invalid"
1889,"00:08:57.797571",NULL,0,"invalid"
1890,"00:09:09.431162",NULL,0,"invalid"
1891,"00:09:08.742855",NULL,0,"invalid"
1892,"00:09:15.063166",NULL,0,"invalid"
1893,"00:09:32.289714",NULL,0,"invalid"
1904,"00:00:16.638712",NULL,536887296,"valid"
1911,"00:00:14.806904",NULL,0,"invalid"
1912,"00:00:17.58194",NULL,0,"invalid"
1913,"00:00:16.973567",NULL,0,"invalid"
1914,"00:00:18.057995",NULL,0,"invalid"
1915,"00:16:55.833593",NULL,0,"invalid"
1916,"00:00:57.768159",NULL,0,"invalid"
1917,"00:00:15.171907",NULL,0,"invalid"
1918,"00:16:50.638602",NULL,0,"invalid"
1919,"00:00:17.521933",NULL,0,"invalid"
1920,"00:16:38.489593",NULL,0,"invalid"
1921,"00:09:24.648884",NULL,0,"invalid"
1926,"00:00:06.387364",NULL,134258866,"valid"
1927,"00:00:06.3803",NULL,134258866,"valid"
1928,"00:00:12.414732",NULL,134250496,"valid"
1929,"00:00:12.049465",NULL,134250496,"valid"
1931,"00:00:21.796273",NULL,134348800,"invalid"
1932,"00:00:29.39517",NULL,134447104,"valid"
2341,"00:00:13.56266",NULL,118784,"valid"
2342,"00:00:31.462495",NULL,155648,"valid"
2343,"00:00:31.459591",NULL,155648,"valid"
2344,"00:01:30.446353",NULL,167936,"valid"
2345,"00:01:23.478055",NULL,167936,"valid"
2346,"00:00:21.918558",NULL,98304,"valid"
2347,"00:00:21.676283",NULL,98304,"valid"
2348,"00:00:46.373945",NULL,276,"invalid"
2349,"00:00:22.568783",NULL,98304,"valid"
2350,"00:00:46.140417",NULL,155648,"valid"
2351,"00:00:47.351249",NULL,155648,"valid"
2352,"00:01:20.722371",NULL,17368,"valid"
2353,"00:00:44.27816",NULL,155648,"valid"
2354,"00:00:47.729133",NULL,155648,"valid"
2355,"00:01:21.422827",NULL,17368,"valid"
2356,"00:00:32.106063",NULL,143360,"valid"
2357,"00:00:32.301976",NULL,155648,"valid"
2358,"00:00:18.19123",NULL,110592,"valid"
2359,"00:01:00.024676",NULL,126976,"valid"
2360,"00:00:27.457319",NULL,184320,"valid"
2361,"00:01:10.487776",NULL,155648,"valid"
2362,"00:01:10.179557",NULL,155648,"valid"
2363,"00:01:09.116235",NULL,155648,"valid"
2364,"00:01:07.24557",NULL,155648,"valid"
2365,"00:01:00.936025",NULL,155648,"valid"
2366,"00:01:00.978703",NULL,155648,"valid"
2367,"00:00:57.8339",NULL,155648,"valid"
2368,"00:00:58.676952",NULL,155648,"valid"
2369,"00:01:00.70861",NULL,155648,"valid"
2370,"00:01:03.121294",NULL,155648,"valid"
2371,"00:00:59.43723",NULL,155648,"valid"
2372,"00:01:06.039627",NULL,155648,"valid"
2373,"00:01:07.232815",NULL,155648,"valid"
2374,"00:01:08.656645",NULL,155648,"valid"
2375,"00:01:01.839403",NULL,155648,"valid"
2376,"00:01:02.255837",NULL,155648,"valid"
2377,"00:01:04.222924",NULL,155648,"valid"
2378,"00:00:59.946278",NULL,155648,"valid"
2379,"00:01:00.917577",NULL,155648,"valid"
2380,"00:00:54.060998",NULL,155648,"valid"
2381,"00:00:14.08706",NULL,118784,"valid"
2382,"00:00:34.531524",NULL,114688,"valid"
2383,"00:00:34.993375",NULL,114688,"valid"
2384,"00:00:34.354111",NULL,114688,"valid"
2385,"00:00:34.733174",NULL,114688,"valid"
2386,"00:00:34.743231",NULL,114688,"valid"
2387,"00:00:34.705186",NULL,114688,"valid"
2388,"00:00:54.697271",NULL,126976,"valid"
2389,"00:00:14.821045",NULL,98304,"valid"
2390,"00:00:15.09386",NULL,98304,"valid"
2391,"00:00:15.210607",NULL,98304,"valid"
2392,"00:00:15.503534",NULL,98304,"valid"
2393,"00:00:15.927973",NULL,98304,"valid"
2394,"00:00:15.496249",NULL,98304,"valid"
2395,"00:00:15.774323",NULL,98304,"valid"
2396,"00:00:17.614273",NULL,98304,"valid"
2397,"00:00:28.095014",NULL,102400,"valid"
2398,"00:00:21.324005",NULL,98304,"valid"
2399,"00:00:22.851406",NULL,98304,"valid"
2400,"00:00:21.98831",NULL,98304,"valid"
2401,"00:00:22.22334",NULL,98304,"valid"
2402,"00:00:19.665204",NULL,98304,"valid"
2403,"00:00:13.485325",NULL,98304,"valid"
2404,"00:00:11.836219",NULL,98304,"valid"
2405,"00:00:08.679516",NULL,134220800,"invalid"
2406,"00:00:22.533555",NULL,98304,"valid"
2407,"00:00:31.336333",NULL,98304,"valid"
2408,"00:00:31.40147",NULL,98304,"valid"
2409,"00:00:24.604302",NULL,98304,"valid"
2410,"00:00:22.906047",NULL,475136,"valid"
2411,"00:01:03.118546",NULL,155648,"valid"
2412,"00:02:26.566678",NULL,134217728,"valid"
2413,"00:01:19.729237",NULL,20600,"valid"
2414,"00:00:40.634545",NULL,155648,"valid"
2415,"00:00:46.278032",NULL,276,"invalid"
2416,"00:01:20.697345",NULL,11996,"invalid"
2417,"00:00:54.513176",NULL,864,"invalid"
2418,"00:00:33.559302",NULL,110592,"valid"
2419,"00:00:42.514361",NULL,110592,"valid"
2420,"00:00:30.927949",NULL,110592,"valid"
2421,"00:01:36.966368",NULL,110592,"valid"
2422,"00:01:18.48364",NULL,15428,"invalid"
2423,"00:00:39.803686",NULL,159744,"invalid"
2424,"00:02:12.347884",NULL,155648,"invalid"
2425,"00:00:08.110314",NULL,134252544,"invalid"
2426,"00:00:07.991921",NULL,134252544,"invalid"
2427,"00:00:14.048404",NULL,134252544,"invalid"
2428,"00:00:14.033135",NULL,134252544,"invalid"
2429,"00:00:13.96588",NULL,134252544,"invalid"
2430,"00:00:10.423737",NULL,134252544,"invalid"
2431,"00:00:10.265959",NULL,134252544,"invalid"
2432,"00:00:09.260094",NULL,134252544,"invalid"
2433,"00:00:46.065168",NULL,98304,"valid"
2434,"00:00:48.198041",NULL,98304,"valid"
2435,"00:00:48.998998",NULL,98304,"valid"
2436,"00:00:38.537074",NULL,98304,"valid"
2437,"00:00:36.330983",NULL,98304,"valid"
2438,"00:02:16.407985",NULL,155648,"invalid"
2439,"00:02:13.866402",NULL,155648,"invalid"
2440,"00:00:40.094417",NULL,98304,"valid"
2441,"00:00:46.952202",NULL,98304,"valid"
2442,"00:00:44.509728",NULL,98304,"valid"
2443,"00:00:57.297533",NULL,126976,"valid"
2444,"00:00:59.641223",NULL,126976,"valid"
2445,"00:00:57.462233",NULL,126976,"valid"
2446,"00:00:57.956862",NULL,126976,"valid"
2447,"00:00:52.621009",NULL,126976,"valid"
2448,"00:01:09.429334",NULL,134221824,"invalid"
2449,"00:01:09.921917",NULL,134221824,"invalid"
2450,"00:01:08.585943",NULL,134221824,"invalid"
2451,"00:01:07.255147",NULL,134221824,"invalid"
2452,"00:01:07.804076",NULL,134221824,"invalid"
2453,"00:01:25.735825",NULL,155648,"valid"
2454,"00:01:15.884449",NULL,155648,"valid"
2455,"00:00:56.735261",NULL,126976,"valid"
2456,"00:00:52.246562",NULL,126976,"valid"
2457,"00:00:51.743457",NULL,126976,"valid"
2458,"00:00:53.741685",NULL,126976,"valid"
2459,"00:00:55.913309",NULL,126976,"valid"
2460,"00:01:11.468335",NULL,126976,"valid"
2461,"00:00:54.261593",NULL,126976,"valid"
2462,"00:00:52.791952",NULL,126976,"valid"
2463,"00:00:52.020245",NULL,126976,"valid"
2464,"00:00:54.900014",NULL,126976,"valid"
2465,"00:00:22.843428",NULL,155648,"valid"
2466,"00:00:17.77336",NULL,110592,"valid"
2467,"00:00:13.399031",NULL,110592,"valid"
2468,"00:00:12.769854",NULL,110592,"valid"
2469,"00:00:18.54429",NULL,102400,"valid"
2470,"00:00:18.780679",NULL,102400,"valid"
2471,"00:00:16.850493",NULL,155648,"valid"
2472,"00:00:44.394023",NULL,126976,"invalid"
2473,"00:00:23.355807",NULL,155648,"valid"
2474,"00:00:25.89677",NULL,155648,"valid"
2475,"00:00:25.996372",NULL,155648,"valid"
2476,"00:00:31.298152",NULL,155648,"valid"
2477,"00:00:32.08529",NULL,155648,"valid"
2478,"00:00:42.609522",NULL,155648,"valid"
2479,"00:01:16.203029",NULL,143360,"valid"
2480,"00:00:23.277048",NULL,98304,"valid"
2481,"00:00:13.674462",NULL,98304,"valid"
2482,"00:00:39.344617",NULL,155648,"valid"
2483,"00:00:51.570089",NULL,159744,"valid"
2484,"00:00:52.532771",NULL,159744,"valid"
2485,"00:01:04.598097",NULL,159744,"valid"
2486,"00:00:59.930886",NULL,159744,"valid"
2487,"00:01:01.242083",NULL,159744,"valid"
2488,"00:00:47.154089",NULL,159744,"valid"
2489,"00:00:59.144489",NULL,159744,"valid"
2490,"00:00:56.972622",NULL,159744,"valid"
2491,"00:01:38.593071",NULL,159744,"valid"
2492,"00:01:42.324358",NULL,159744,"valid"
2493,"00:00:55.300872",NULL,159744,"valid"
2494,"00:01:13.763967",NULL,159744,"valid"
2495,"00:01:16.612893",NULL,159744,"valid"
2496,"00:01:08.84726",NULL,159744,"valid"
2497,"00:01:15.962936",NULL,159744,"valid"
2498,"00:01:14.974168",NULL,159744,"valid"
2499,"00:01:04.831502",NULL,159744,"valid"
2500,"00:01:03.178717",NULL,159744,"valid"
2501,"00:01:35.239408",NULL,159744,"valid"
2502,"00:01:43.346232",NULL,159744,"valid"
2503,"00:01:01.868051",NULL,159744,"valid"
2504,"00:00:34.10725",NULL,159744,"valid"
2505,"00:00:55.448295",NULL,126976,"valid"
2506,"00:00:23.230493",NULL,110592,"valid"
2507,"00:01:08.903483",NULL,143360,"valid"
2508,"00:01:03.494969",NULL,155648,"valid"
2509,"00:01:12.833978",NULL,155648,"valid"
2510,"00:01:22.529988",NULL,155648,"valid"
2511,"00:01:04.911813",NULL,155648,"valid"
2512,"00:01:25.790874",NULL,155648,"valid"
2513,"00:01:06.550496",NULL,155648,"valid"
2514,"00:00:57.3384",NULL,155648,"valid"
2515,"00:01:22.184782",NULL,155648,"valid"
2516,"00:01:14.69404",NULL,155648,"valid"
2517,"00:01:24.67693",NULL,155648,"valid"
2518,"00:01:03.794625",NULL,155648,"valid"
2519,"00:01:22.400045",NULL,155648,"valid"
2520,"00:01:05.783471",NULL,155648,"valid"
2521,"00:01:19.1059",NULL,155648,"valid"
2522,"00:01:06.358339",NULL,155648,"valid"
2523,"00:01:03.047907",NULL,155648,"valid"
2524,"00:01:20.890971",NULL,155648,"valid"
2525,"00:01:05.604926",NULL,155648,"valid"
2526,"00:01:05.373552",NULL,155648,"valid"
2527,"00:01:03.650213",NULL,155648,"valid"
2528,"00:01:07.799851",NULL,155648,"valid"
2529,"00:01:46.935689",NULL,155648,"valid"
2530,"00:01:15.679594",NULL,155648,"valid"
2531,"00:00:36.952229",NULL,155648,"valid"
2532,"00:00:33.236578",NULL,155648,"valid"
2533,"00:00:31.976468",NULL,155648,"valid"
2534,"00:01:21.148304",NULL,13844,"valid"
2535,"00:00:33.05435",NULL,155648,"valid"
2536,"00:00:47.890585",NULL,155648,"valid"
2537,"00:00:47.582382",NULL,155648,"valid"
2538,"00:00:33.303981",NULL,155648,"valid"
2539,"00:00:32.833747",NULL,155648,"valid"
2540,"00:00:33.861549",NULL,155648,"valid"
2541,"00:01:36.81177",NULL,200704,"valid"
2542,"00:01:30.436035",NULL,200704,"valid"
2543,"00:01:29.493984",NULL,200704,"valid"
2544,"00:01:35.649989",NULL,200704,"valid"
2545,"00:00:45.407558",NULL,155648,"valid"
2546,"00:00:48.985702",NULL,226,"valid"
2547,"00:00:48.609553",NULL,226,"invalid"
2548,"00:00:51.459263",NULL,108,"valid"
2549,"00:01:09.337957",NULL,114688,"valid"
2550,"00:01:11.368675",NULL,114688,"valid"
2551,"00:01:11.479936",NULL,114688,"valid"
2552,"00:01:11.798867",NULL,114688,"valid"
2553,"00:01:11.456911",NULL,114688,"valid"
2554,"00:01:10.959736",NULL,114688,"valid"
2555,"00:01:11.336733",NULL,114688,"valid"
2556,"00:01:11.024387",NULL,114688,"valid"
2557,"00:01:11.102897",NULL,114688,"valid"
2558,"00:01:11.016713",NULL,114688,"valid"
2559,"00:01:11.514575",NULL,114688,"valid"
2560,"00:01:11.423784",NULL,114688,"valid"
2561,"00:01:12.291411",NULL,114688,"valid"
2562,"00:01:11.365792",NULL,114688,"valid"
2563,"00:01:11.28109",NULL,114688,"valid"
2564,"00:01:11.821301",NULL,114688,"valid"
2565,"00:01:11.529289",NULL,114688,"valid"
2566,"00:00:33.532772",NULL,155648,"valid"
2567,"00:00:36.772928",NULL,155648,"valid"
2568,"00:00:37.34453",NULL,155648,"valid"
2569,"00:00:28.067287",NULL,126976,"valid"
2570,"00:00:49.551116",NULL,11628,"invalid"
2571,"00:00:37.07559",NULL,155648,"valid"
2572,"00:00:36.082245",NULL,155648,"valid"
2573,"00:00:35.625582",NULL,155648,"valid"
2574,"00:00:36.603586",NULL,155648,"valid"
2575,"00:00:36.201027",NULL,155648,"valid"
2576,"00:00:36.190685",NULL,155648,"valid"
2577,"00:00:33.163604",NULL,155648,"valid"
2578,"00:00:34.547912",NULL,155648,"valid"
2579,"00:00:43.535543",NULL,155648,"valid"
2580,"00:00:32.576988",NULL,155648,"valid"
2581,"00:00:36.649096",NULL,155648,"valid"
2582,"00:00:35.900599",NULL,155648,"valid"
2583,"00:01:21.523582",NULL,13844,"valid"
2584,"00:00:38.447111",NULL,155648,"valid"
2585,"00:00:29.683829",NULL,155648,"valid"
2586,"00:00:31.324326",NULL,155648,"valid"
2587,"00:00:43.637267",NULL,126976,"valid"
2588,"00:01:07.965945",NULL,134225504,"invalid"
2589,"00:00:47.004802",NULL,126976,"valid"
2590,"00:00:45.148264",NULL,126976,"valid"
2591,"00:00:20.307041",NULL,491520,"valid"
2592,"00:01:22.341014",NULL,126976,"valid"
2593,"00:02:07.758654",NULL,155648,"valid"
2594,"00:00:14.963299",NULL,491520,"valid"
2595,"00:01:33.125124",NULL,155648,"valid"
2596,"00:01:20.893475",NULL,20620,"valid"
2597,"00:00:35.959655",NULL,155648,"valid"
2598,"00:01:12.337464",NULL,159744,"valid"
2599,"00:01:12.636933",NULL,159744,"valid"
2600,"00:01:14.273151",NULL,159744,"valid"
2601,"00:01:17.753709",NULL,159744,"valid"
2602,"00:01:16.072108",NULL,159744,"valid"
2603,"00:01:16.563615",NULL,159744,"valid"
2604,"00:00:19.739329",NULL,143360,"valid"
2605,"00:00:44.076108",NULL,143360,"valid"
2606,"00:00:27.954314",NULL,98304,"valid"
2607,"00:00:28.289782",NULL,98304,"valid"
2608,"00:00:29.730945",NULL,98304,"valid"
2609,"00:00:28.868275",NULL,98304,"valid"
2610,"00:00:17.384434",NULL,110592,"valid"
2611,"00:00:22.241104",NULL,110592,"valid"
2612,"00:00:22.276706",NULL,110592,"valid"
2613,"00:00:21.524652",NULL,114688,"valid"
2614,"00:00:50.044596",NULL,134283264,"valid"
2615,"00:00:14.685473",NULL,110592,"valid"
2616,"00:00:40.588122",NULL,126976,"valid"
2617,"00:00:48.67432",NULL,126976,"valid"
2618,"00:00:49.310561",NULL,126976,"valid"
2619,"00:00:48.370291",NULL,126976,"valid"
2620,"00:01:02.038085",NULL,126976,"valid"
2621,"00:00:28.735205",NULL,98304,"valid"
2622,"00:00:40.287489",NULL,98304,"valid"
2623,"00:00:21.218174",NULL,98304,"valid"
2624,"00:00:21.958294",NULL,98304,"valid"
2625,"00:00:20.796595",NULL,98304,"valid"
2626,"00:00:23.725004",NULL,98304,"valid"
2627,"00:00:22.905137",NULL,98304,"valid"
2628,"00:00:23.982416",NULL,155648,"valid"
2629,"00:00:33.220992",NULL,155648,"valid"
2630,"00:00:30.840374",NULL,126976,"valid"
2631,"00:00:15.113457",NULL,110592,"valid"
2632,"00:00:33.835395",NULL,110592,"valid"
2633,"00:00:38.384997",NULL,110592,"valid"
2634,"00:00:42.037216",NULL,110592,"valid"
2635,"00:00:25.65434",NULL,155648,"valid"
2636,"00:00:25.807073",NULL,155648,"valid"
2637,"00:00:25.778414",NULL,155648,"valid"
2638,"00:00:25.768335",NULL,155648,"valid"
2639,"00:00:26.373029",NULL,155648,"valid"
2640,"00:00:26.023953",NULL,155648,"valid"
2641,"00:00:25.093349",NULL,155648,"valid"
2642,"00:00:25.805044",NULL,155648,"valid"
2643,"00:00:26.319711",NULL,155648,"valid"
2644,"00:00:23.084277",NULL,118784,"valid"
2645,"00:01:11.915143",NULL,167936,"valid"
2646,"00:00:24.644325",NULL,155648,"valid"
2647,"00:00:50.513238",NULL,11628,"invalid"
2648,"00:01:18.436342",NULL,126976,"valid"
2649,"00:01:15.594693",NULL,143360,"valid"
2650,"00:00:25.916843",NULL,126976,"valid"
2651,"00:00:27.399012",NULL,126976,"valid"
2652,"00:00:18.290859",NULL,98304,"valid"
2653,"00:00:18.247861",NULL,98304,"valid"
2654,"00:00:35.693144",NULL,143360,"valid"
2655,"00:00:17.368259",NULL,98304,"valid"
2656,"00:00:28.185158",NULL,110592,"valid"
2657,"00:00:27.504138",NULL,110592,"valid"
2658,"00:00:42.194411",NULL,8038,"invalid"
2659,"00:01:14.128109",NULL,155648,"invalid"
2660,"00:00:15.427525",NULL,155648,"valid"
2661,"00:01:19.926151",NULL,126976,"valid"
2662,"00:00:17.077167",NULL,110592,"valid"
2663,"00:00:29.686193",NULL,126976,"valid"
2664,"00:00:32.879688",NULL,110592,"valid"
2665,"00:00:48.897229",NULL,8196,"invalid"
2666,"00:00:21.031941",NULL,143360,"valid"
2667,"00:00:21.023239",NULL,143360,"valid"
2668,"00:00:24.691144",NULL,143360,"valid"
2669,"00:00:24.398352",NULL,143360,"valid"
2670,"00:00:24.05119",NULL,143360,"valid"
2671,"00:00:24.1086",NULL,143360,"valid"
2672,"00:01:02.547822",NULL,419556,"invalid"
2673,"00:01:07.263043",NULL,0,"valid"
2674,"00:00:24.748099",NULL,155648,"valid"
2675,"00:00:23.104378",NULL,155648,"valid"
2676,"00:00:32.069946",NULL,102400,"valid"
2677,"00:00:16.61469",NULL,110592,"valid"
2678,"00:00:13.94325",NULL,536865388,"invalid"
2679,"00:00:55.185121",NULL,159744,"valid"
2680,"00:00:32.947597",NULL,110592,"valid"
2681,"00:00:27.396201",NULL,159744,"valid"
2682,"00:00:31.662351",NULL,159744,"valid"
2683,"00:00:29.26322",NULL,159744,"valid"
2684,"00:00:31.049609",NULL,159744,"valid"
2685,"00:00:29.689839",NULL,114688,"valid"
2686,"00:00:30.703648",NULL,114688,"valid"
2687,"00:01:03.233328",NULL,126976,"valid"
2688,"00:00:58.376377",NULL,2428,"valid"
2689,"00:00:50.887481",NULL,126976,"valid"
2690,"00:00:46.184357",NULL,155648,"valid"
2691,"00:00:22.362964",NULL,98304,"valid"
2692,"00:00:21.063953",NULL,98304,"valid"
2693,"00:00:21.51679",NULL,98304,"valid"
2694,"00:00:45.017794",NULL,126976,"valid"
2695,"00:00:29.087261",NULL,126976,"valid"
2696,"00:00:42.708407",NULL,155648,"valid"
2697,"00:00:30.402263",NULL,98304,"valid"
2698,"00:00:30.633306",NULL,126976,"valid"
2699,"00:00:22.140971",NULL,98304,"valid"
2700,"00:00:09.450206",NULL,110592,"valid"
2701,"00:01:15.283097",NULL,17368,"valid"
2702,"00:01:31.70635",NULL,200704,"invalid"
2703,"00:00:44.497242",NULL,155648,"valid"
2704,"00:00:38.429816",NULL,155648,"valid"
2705,"00:01:18.02488",NULL,155648,"invalid"
2706,"00:00:56.715855",NULL,114688,"valid"
2707,"00:01:24.40032",NULL,155648,"valid"
2708,"00:00:28.219342",NULL,118784,"valid"
2709,"00:00:36.604654",NULL,155648,"valid"
2710,"00:00:25.68498",NULL,114688,"valid"
2711,"00:00:13.468982",NULL,98304,"valid"
2712,"00:00:36.750113",NULL,126976,"valid"
2713,"00:00:21.341742",NULL,143360,"valid"
2714,"00:00:25.082653",NULL,471040,"valid"
2715,"00:00:06.92097",NULL,536878612,"invalid"
2716,"00:00:19.813174",NULL,491520,"valid"
2717,"00:00:20.026276",NULL,491520,"valid"
2718,"00:00:51.39757",NULL,11728,"invalid"
2719,"00:00:11.843621",NULL,245760,"valid"
2720,"00:00:12.224311",NULL,245760,"valid"
2721,"00:00:19.603705",NULL,458752,"valid"
2722,"00:00:12.036469",NULL,245760,"valid"
2723,"00:00:24.278172",NULL,155648,"valid"
2724,"00:00:49.596381",NULL,155648,"valid"
2725,"00:00:21.882125",NULL,98304,"valid"
2726,"00:01:01.655",NULL,155648,"valid"
2727,"00:01:23.189388",NULL,155648,"valid"
2728,"00:01:01.782428",NULL,155648,"valid"
2729,"00:01:22.910948",NULL,155648,"valid"
2730,"00:00:22.205327",NULL,126976,"valid"
2731,"00:00:22.4309",NULL,155648,"valid"
2732,"00:00:27.368204",NULL,114688,"valid"
2733,"00:00:18.123225",NULL,98304,"valid"
2734,"00:00:24.410012",NULL,98304,"valid"
2735,"00:00:18.113323",NULL,98304,"valid"
2736,"00:00:18.343888",NULL,98304,"valid"
2737,"00:00:42.5591",NULL,155648,"valid"
2738,"00:01:14.420539",NULL,155648,"valid"
2739,"00:01:09.093507",NULL,155648,"valid"
2740,"00:00:31.711432",NULL,98304,"valid"
2741,"00:00:31.214141",NULL,98304,"valid"
2742,"00:00:31.805557",NULL,98304,"valid"
2743,"00:00:29.67465",NULL,98304,"valid"
2744,"00:00:32.295995",NULL,98304,"valid"
2745,"00:00:32.839252",NULL,98304,"valid"
2746,"00:00:39.402045",NULL,98304,"valid"
2747,"00:00:39.115596",NULL,98304,"valid"
2748,"00:00:19.554216",NULL,110592,"valid"
2749,"00:00:44.832726",NULL,114688,"valid"
2750,"00:00:58.883191",NULL,114688,"valid"
2751,"00:01:04.402898",NULL,4096,"valid"
2752,"00:01:12.628856",NULL,134217728,"valid"
2753,"00:01:10.832506",NULL,134217728,"valid"
2754,"00:01:09.835509",NULL,134217728,"valid"
2755,"00:00:26.112008",NULL,126976,"valid"
2756,"00:00:29.338014",NULL,126976,"valid"
2757,"00:00:53.01967",NULL,126976,"valid"
2758,"00:00:48.495111",NULL,126976,"valid"
2759,"00:00:48.26545",NULL,126976,"valid"
2760,"00:00:48.224602",NULL,126976,"valid"
2761,"00:00:53.474196",NULL,11688,"invalid"
2762,"00:00:29.596165",NULL,155648,"valid"
2763,"00:00:47.70459",NULL,126976,"valid"
2764,"00:01:46.664528",NULL,126976,"valid"
2765,"00:01:45.254069",NULL,126976,"valid"
2766,"00:01:45.087542",NULL,126976,"valid"
2767,"00:01:46.398758",NULL,126976,"valid"
2768,"00:00:37.299971",NULL,155648,"valid"
2769,"00:00:35.504605",NULL,155648,"valid"
2770,"00:00:37.535492",NULL,155648,"valid"
2771,"00:01:21.489707",NULL,13844,"valid"
